instance,time,solution len,solution
3,80.761451,37,2 4 13 16 17 18 22 25 26 27 28 31 33 34 35 41 48 52 53 56 60 61 64 66 68 69 70 71 74 77 90 91 92 94 95 96 97
instance,time,solution len,solution
4,76.865498,34,1 5 7 8 10 11 14 16 19 24 25 26 30 33 34 36 39 40 45 53 58 59 61 62 70 76 79 80 82 85 89 93 96 98
instance,time,solution len,solution
5,76.717201,40,1 2 4 11 14 20 22 24 27 28 29 30 31 32 34 35 37 38 39 41 42 44 46 48 51 56 60 61 63 66 67 76 77 82 84 86 88 91 92 96
instance,time,solution len,solution
6,81.365038,41,1 2 6 8 13 14 15 18 19 20 21 23 27 28 29 30 32 33 42 44 47 48 50 53 55 59 60 63 65 66 67 68 69 80 82 83 86 92 93 96 98
instance,time,solution len,solution
7,89.178077,33,5 7 10 13 17 19 20 23 29 30 35 38 39 41 43 45 50 54 55 56 59 62 65 66 67 71 72 74 81 88 91 92 93
instance,time,solution len,solution
8,86.700368,38,1 3 8 10 11 12 13 17 19 23 24 25 29 32 34 38 39 40 41 42 58 66 69 70 72 76 78 80 82 83 84 86 88 90 92 93 96 99
instance,time,solution len,solution
9,79.336123,37,8 13 19 20 23 25 30 32 33 35 36 38 41 44 47 48 49 50 51 57 59 63 69 71 78 79 80 81 85 86 87 88 89 95 96 97 99
avg_time,86.632363
avg_length,36.4
instance,time,solution len,solution
0,97.597932,34,0 5 12 13 15 21 27 29 32 34 36 37 42 44 46 47 48 53 55 57 60 61 67 72 73 75 78 81 83 86 90 92 97 99
instance,time,solution len,solution
1,91.831692,37,0 2 5 6 8 11 13 16 17 18 19 20 21 23 25 26 31 37 38 39 53 58 67 70 71 73 74 77 78 81 85 89 91 93 95 98 99
instance,time,solution len,solution
2,90.222323,33,4 7 9 11 13 16 21 24 25 26 27 30 35 36 37 41 42 46 49 60 61 70 71 76 80 83 84 86 87 93 96 97 98
instance,time,solution len,solution
3,102.321952,37,2 4 13 16 17 18 22 24 26 27 28 33 34 35 41 48 52 53 56 58 60 61 62 66 68 69 70 71 74 77 86 90 91 94 95 96 99
instance,time,solution len,solution
4,102.792764,34,1 5 7 8 9 10 11 16 19 24 25 26 30 32 33 36 39 40 45 49 53 59 61 62 74 80 82 85 88 89 92 93 96 98
instance,time,solution len,solution
5,97.804973,40,1 2 4 11 14 20 22 24 28 29 30 31 35 37 38 39 42 44 48 51 53 56 58 60 61 64 66 67 76 78 81 82 84 85 86 88 91 92 96 98
instance,time,solution len,solution
6,106.853118,41,1 2 6 8 13 14 18 19 21 23 27 28 30 32 33 38 42 44 46 47 48 50 55 59 63 65 66 67 69 71 73 76 77 80 82 83 86 90 93 96 98
instance,time,solution len,solution
7,98.204406,33,0 1 4 5 6 7 10 13 16 17 20 23 27 34 38 39 41 45 50 54 55 59 62 64 66 67 71 72 74 75 81 91 92
instance,time,solution len,solution
8,80.887566,38,1 3 8 10 11 12 17 19 23 24 25 29 32 34 38 39 40 42 47 56 58 62 66 69 70 71 76 78 80 82 83 86 88 91 92 93 96 98
instance,time,solution len,solution
9,89.903105,37,0 4 5 9 13 19 20 30 32 33 36 38 41 44 47 48 51 57 59 63 69 70 71 78 79 80 81 82 85 86 87 88 89 95 96 97 99
avg_time,95.84198310000001
avg_length,36.4
instance,time,solution len,solution
0,100.718774,34,0 2 5 12 13 21 23 29 32 34 35 36 37 42 44 46 47 51 53 55 60 61 67 70 72 75 78 81 83 86 90 92 97 99
instance,time,solution len,solution
1,109.948622,37,1 2 5 16 17 18 19 20 21 23 25 26 27 31 37 38 39 52 66 67 70 71 72 73 74 77 81 83 84 85 86 91 92 93 95 98 99
instance,time,solution len,solution
2,105.497386,33,7 9 10 11 13 16 21 24 25 26 27 30 32 34 35 37 39 41 44 46 47 49 60 71 76 82 83 84 86 87 96 97 98
instance,time,solution len,solution
3,97.712757,37,2 3 4 7 13 16 17 18 22 24 25 27 28 33 34 35 41 44 45 48 52 53 56 60 61 64 66 68 69 71 74 77 90 92 94 95 97
instance,time,solution len,solution
4,64.761305,34,1 5 7 8 9 10 11 19 24 25 26 30 32 33 36 39 40 45 53 59 61 62 70 74 76 80 81 82 85 88 89 93 96 98
instance,time,solution len,solution
5,59.906931,40,1 2 4 11 12 14 19 20 22 24 28 29 30 31 32 35 38 39 42 44 46 48 51 53 56 58 60 61 63 64 66 67 76 81 84 86 88 91 92 96
instance,time,solution len,solution
6,62.161685,41,1 2 6 8 13 14 18 19 21 23 27 28 30 32 33 42 44 47 48 50 55 59 63 65 66 67 68 69 71 73 76 77 80 82 83 86 90 92 93 97 98
instance,time,solution len,solution
7,59.401778,33,4 5 6 7 13 17 20 24 27 33 34 35 39 41 45 50 52 54 59 62 66 67 71 72 74 75 81 84 86 88 89 91 92
instance,time,solution len,solution
8,63.676183,38,3 8 10 11 12 13 17 19 22 23 24 25 26 29 32 34 38 39 40 42 47 58 62 66 69 71 80 82 83 84 86 88 91 92 93 96 97 98
instance,time,solution len,solution
9,61.029969,37,0 5 9 10 11 13 19 20 23 26 30 32 33 36 38 41 44 47 48 49 51 57 63 69 71 72 78 79 85 86 87 88 89 95 96 97 99
avg_time,78.481539
avg_length,36.4
instance,time,solution len,solution
0,62.040311,34,0 5 12 13 15 21 29 32 34 36 37 42 44 46 48 49 53 55 57 60 61 64 67 70 72 73 78 81 83 86 90 92 97 99
instance,time,solution len,solution
1,61.348842,37,0 2 5 8 16 17 18 19 20 21 23 25 29 31 37 38 39 48 53 67 69 70 71 74 77 78 81 83 85 86 89 91 92 93 95 98 99
instance,time,solution len,solution
2,62.254685,33,7 9 11 13 16 21 24 25 26 27 30 35 36 37 41 42 46 47 49 60 61 70 71 76 80 83 84 86 87 93 96 97 98
instance,time,solution len,solution
3,54.690886,37,0 3 6 8 10 12 15 19 20 21 25 31 32 37 39 43 46 49 50 51 57 60 65 70 73 75 76 79 80 81 83 84 87 88 96 97 98
instance,time,solution len,solution
4,48.309721,34,1 5 7 8 9 10 11 16 19 24 25 26 30 32 33 34 36 39 40 45 53 59 61 62 70 74 76 80 82 85 89 93 96 98
instance,time,solution len,solution
5,46.380196,40,1 2 4 11 12 14 19 20 24 28 29 30 31 35 38 39 42 44 46 48 51 56 58 60 61 64 66 67 76 77 78 81 84 85 86 88 91 92 95 96
instance,time,solution len,solution
6,51.627319,41,1 2 6 8 13 14 15 19 20 21 23 27 28 29 30 32 33 38 42 44 46 47 48 50 53 55 59 61 63 65 66 67 69 76 80 82 83 86 93 96 98
instance,time,solution len,solution
7,49.965384,33,5 6 7 10 13 17 20 24 29 30 34 38 39 41 45 50 52 54 59 62 64 66 67 71 72 74 75 81 86 88 91 92 93
instance,time,solution len,solution
8,42.67683,38,3 8 10 11 12 17 19 22 23 24 25 29 32 34 38 39 40 42 50 51 56 59 66 69 72 78 80 81 82 83 84 86 88 93 96 97 98 99
instance,time,solution len,solution
9,41.729836,37,5 10 13 19 20 23 25 30 32 33 35 36 38 41 44 47 48 50 51 57 63 69 71 78 79 80 81 82 85 86 87 88 89 95 96 97 99
avg_time,52.102401
avg_length,36.4
